ID,번호,유형,공고명,지역,게시일,마감일,상태,조회수,URL
LH_lease_1395,2630,국민임대,천안병천신한 국민임대주택 예비입주자 모집공고(2025.09.15),충청남도,2025.09.15,2025.09.26,접수마감,6922,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018753&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1396,2631,국민임대,천안백석3 국민임대주택 예비입주자 모집공고(2025.09.15),충청남도,2025.09.15,2025.09.30,접수마감,25515,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018760&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1397,2632,국민임대,정읍상동2.3 국민임대주택 예비입주자 모집 공고,전북특별자치도,2025.09.15,2025.09.29,접수마감,3513,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018759&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1398,2633,국민임대,익산시 국민임대 예비입주자 모집 공고(2025.09.15.),전북특별자치도,2025.09.15,2025.09.29,접수마감,8282,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018769&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1399,2634,국민임대,"부산광역시 정관4,5단지 국민임대 예비자모집공고(소득완화 '25.9.15)",부산광역시,2025.09.15,2025.09.30,접수마감,4322,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018710&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1400,2635,국민임대,원주태장4 국민임대주택 예비입주자 모집공고(2025.09.15),강원특별자치도,2025.09.15,2025.09.30,접수마감,7631,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018761&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1401,2636,국민임대,군산구암 국민임대주택 예비입주자 모집 공고(09.15_정례),전북특별자치도,2025.09.15,2025.09.30,접수마감,3935,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018715&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1402,2637,공공임대,"[정정공고]하남미사 A29BL, 하남감일 A1BL 10년 공공임대주택 예비입주자 모집",경기도,2025.09.15,2025.09.24,접수마감,64888,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000060974&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_1403,2639,국민임대,"홍성군,서산시 국민임대주택 예비입주자 모집('25.09.15)",충청남도,2025.09.15,2025.10.16,접수마감,9899,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018797&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1404,2640,행복주택,양산시 행복주택 입주자격완화 예비입주자 모집(2025.9.15 공고),경상남도,2025.09.15,2025.09.25,접수마감,5493,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018790&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1405,2641,국민임대,광주 광산권 국민임대주택 입주자격완화 예비입주자 모집(선계약후검증),광주광역시,2025.09.15,2025.09.30,접수마감,16991,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018712&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1406,2643,국민임대,"당진시 국민임대주택 입주자격완화 예비입주자 모집(당진석문1, 당진석문2)",충청남도,2025.09.15,2025.10.15,접수마감,10787,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018800&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1407,2644,국민임대,원주무실1_국민임대주택 예비입주자 모집공고,강원특별자치도,2025.09.15,2025.09.26,접수마감,14705,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018779&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1408,2645,국민임대,강릉교동2 국민임대주택 예비입주자 모집공고(2025.09.15),강원특별자치도,2025.09.15,2025.10.01,접수마감,4478,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018781&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1409,2646,국민임대,서산시 국민임대주택 예비입주자 모집('25.09.15),충청남도,2025.09.15,2025.10.14,접수마감,4808,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018796&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1410,2647,행복주택,전북남부권지역 행복주택 예비입주자 모집(9월),전북특별자치도,2025.09.15,2025.09.30,접수마감,13253,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018687&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1411,2650,국민임대,"양산시 국민임대주택 예비입주자 완화 모집('25.09.15)_소득, 자산, 무주택 요건 완화 / 계약금 인하",경상남도,2025.09.15,2025.09.23,접수마감,15018,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018637&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1412,2651,국민임대,양산 한일유앤아이 국민임대주택 예비입주자 완화 모집('25.09.15),경상남도,2025.09.15,2025.09.23,접수마감,7630,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018665&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1413,2652,국민임대,[정정공고]진천군지역 국민임대주택 예비입주자 모집('25.09.15),충청북도,2025.09.16,2025.09.30,접수마감,3000,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018801&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1414,2653,국민임대,[정정공고]진천군지역 국민임대주택 예비입주자 모집('25.09.15),충청북도,2025.09.16,2025.09.30,접수마감,8165,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018803&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1415,2656,국민임대,[정정공고]부산광역시 국민임대 예비입주자 모집(2025.09.15 공고),부산광역시,2025.09.16,2025.10.14,접수마감,45559,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018805&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1416,2657,국민임대,"[정정공고]부산광역시 정관4,5단지 국민임대 예비자모집공고(소득완화 '25.9.15)",부산광역시,2025.09.16,2025.09.30,접수마감,15994,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018806&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1417,2659,국민임대,[정정공고]서산시 국민임대주택 예비입주자 모집('25.09.15),충청남도,2025.09.16,2025.10.14,접수마감,12503,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018804&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1418,2660,가정어린이집,파주운정3 A26BL 초롱꽃11단지 가정어린이집 운영예정자 모집공고,경기도,2025.09.16,2025.10.01,접수마감,6436,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018746&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=40
LH_lease_1419,2662,국민임대,동해유성·태백청솔 국민임대주택 예비입주자 상시모집(2025.09.16),강원특별자치도,2025.09.16,2025.12.31,공고중,10336,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018772&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1420,2664,행복주택,괴산미니복합타운A1BL 행복주택 입주자격 완화 추가 모집공고,충청북도,2025.09.17,2025.09.30,접수마감,7810,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018795&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1421,2666,영구임대,괴산증평3 영구임대주택 예비입주자 모집 공고[2025.09.17],충청북도,2025.09.17,2025.10.17,접수마감,5631,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018807&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1422,2667,행복주택,[정정공고]울산광역시 행복주택 예비입주자모집 공고(2025.09.15),울산광역시,2025.09.17,2025.09.24,접수마감,15395,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018811&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1423,2671,공공임대,대전관저5 S1BL 다온숲 10년 공공임대주택 예비입주자 모집,대전광역시,2025.09.17,2025.10.01,접수마감,23884,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000060976&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_1424,2672,공공임대,대전관저5 S1BL 다온숲 분납임대주택 예비입주자 모집,대전광역시,2025.09.17,2025.10.01,접수마감,20875,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000060977&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_1425,2673,행복주택,[정정공고]양산시 행복주택 입주자격완화 예비입주자 모집(2025.9.15 공고),경상남도,2025.09.17,2025.09.25,접수마감,10502,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018815&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1426,2674,매입임대,"[2순위 대상주택 게시][경북 구미,김천] 기존주택 등 매입임대주택 입주자 모집",경상북도,2025.09.17,2025.09.23,접수마감,8002,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018809&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1427,2678,행복주택,[정정공고]경북북부권 행복주택 예비입주자 모집,경상북도,2025.09.18,2025.10.01,접수마감,21210,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018823&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1428,2679,매입임대,[충남(천안시·아산시)] 고령자 매입임대주택 예비입주자 모집,전국,2025.09.18,2025.10.02,접수마감,11378,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018646&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1429,2684,국민임대,"진주평거(고령자복지주택) 국민임대(스마트청년형) 입주자 추가모집[입주자격완화,선계약후검증]",경상남도,2025.09.18,2025.10.02,접수마감,8292,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018812&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1430,2686,영구임대,청주용암2 영구임대주택 예비입주자 모집 공고[2025.09.19.],충청북도,2025.09.19,2025.10.17,접수마감,17330,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018825&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1431,2688,매입임대,[정정공고][서울지역본부] 25년 3차 청년 매입임대주택 예비입주자 모집공고,서울특별시,2025.09.19,2025.09.24,접수마감,312446,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018827&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1432,2689,공공임대,군산신역세권 B3블록(군산오션클래스) 10년공공임대(리츠) 예비입주자 모집 공고,전북특별자치도,2025.09.19,2025.10.02,접수마감,8746,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000060971&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_1433,2690,영구임대,목포상동3 영구임대주택 예비입주자 모집 공고(공고일: 2025.9.22.),전라남도,2025.09.22,2025.10.31,접수마감,2150,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018817&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1434,2691,영구임대,목포상동1 영구임대주택 예비입주자 모집공고(공고일: 2025.9.22.),전라남도,2025.09.22,2025.10.31,접수마감,2036,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018819&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1435,2693,매입임대,[정정공고][경기북부] 25년 3차 청년매입임대 예비입주자 모집공고,경기도,2025.09.22,2025.09.24,접수마감,61992,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018836&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1436,2694,매입임대,경남 밀양시 기존주택 등 매입임대주택 예비입주자 모집 공고,경상남도,2025.09.22,2025.10.17,접수마감,5438,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018826&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1437,2695,매입임대,경남 창원시 기존주택 등 매입임대주택 예비입주자 모집 공고,경상남도,2025.09.22,2025.10.17,접수마감,20424,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018822&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1438,2699,행복주택,강화신문1 행복주택 예비입주자 모집공고(2025.09.22),인천광역시,2025.09.22,2025.10.01,접수마감,11138,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018834&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1439,2700,영구임대,[정정공고]목포상동1 영구임대주택 예비입주자 모집공고(공고일: 2025.9.22.),전라남도,2025.09.22,2025.10.31,접수마감,4114,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018839&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1440,2701,행복주택,[정정공고]여주역세권 행복주택 예비입주자 모집,경기도,2025.09.22,2025.07.24,접수마감,2483,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018837&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1441,2702,공공임대,[정정공고]군산신역세권 B3블록(군산오션클래스) 10년공공임대(리츠) 예비입주자 모집 공고,전북특별자치도,2025.09.23,2025.10.02,접수마감,10860,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000060983&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_1442,2703,영구임대,[정정공고]목포상동3 영구임대주택 예비입주자 모집 공고(공고일: 2025.9.22.),전라남도,2025.09.23,2025.10.31,접수마감,6949,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018842&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1443,2719,행복주택,김해시 지역 행복주택(16㎡) 동호지정 입주자 모집('25.09.25.),경상남도,2025.09.25,2025.10.22,접수마감,15274,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018840&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1444,2721,매입임대,[전북지역본부] 2025년 2차 기존주택 등 매입임대주택 입주자 모집 공고,전북특별자치도,2025.09.25,2025.10.22,접수마감,36326,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018816&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1445,2724,영구임대,옹진백령 영구임대(공공실버) 예비입주자 모집 공고,인천광역시,2025.09.26,2025.10.15,접수마감,3638,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018844&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1446,2726,영구임대,옹진백령 영구임대(마을정비형) 예비입주자 모집 공고,인천광역시,2025.09.26,2025.10.15,접수마감,2646,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018843&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1447,2727,매입임대,25-2차 인천광역시 다자녀 매입임대주택 예비입주자 모집,인천광역시,2025.09.26,2025.10.15,접수마감,23691,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018835&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1448,2729,국민임대,양주회천 A25BL 국민임대주택 입주자 모집공고,경기도,2025.09.26,2025.10.31,접수마감,46652,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018841&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1449,2730,국민임대,충주신한강변 국민임대주택 예비입주자 수시모집 공고[2025.09.29],충청북도,2025.09.29,2025.10.21,접수마감,6333,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018853&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1450,2731,영구임대,문경모전2 영구임대주택 예비입주자 모집,경상북도,2025.09.29,2025.10.24,접수마감,3663,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018838&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1451,2732,공공임대,울산 송정하우스디(B3블럭) 10년 공공임대리츠 예비입주자 모집공고,울산광역시,2025.09.29,2025.10.15,접수마감,13482,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000060989&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_1452,2733,행복주택,'25년 09월 인천시(남동구) 행복주택 예비입주자 모집,인천광역시,2025.09.29,2025.10.15,접수마감,55284,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018848&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1453,2741,공공임대,평택시.안성시 지역 10년 공공임대주택 예비입주자 모집공고(2025.09.29),경기도,2025.09.29,2025.10.16,접수마감,17614,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000060979&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_1454,2743,공공임대,경남혁신10단지 10년 공공임대 예비입주자 모집 공고(2025.09.30.),경상남도,2025.09.30,2025.10.17,접수마감,11633,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000060992&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_1455,2745,국민임대,아산시 지역 국민임대주택 입주자격 완화 예비입주자 모집 공고,충청남도,2025.09.30,2025.10.17,접수마감,22736,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018851&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1456,2747,매입임대,[청년신혼부부매입임대리츠]경남지역 입주자 상시모집,경상남도,2025.09.30,2025.10.31,접수마감,6132,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018850&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1457,2748,공공임대,구리갈매 이스트힐 10년 공공임대주택 예비입주자 모집 공고,경기도,2025.09.30,2025.10.15,접수마감,18446,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000060990&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_1458,2749,통합공공임대,담양삼만 통합공공임대(일자리연계형 지원주택) 최초 입주자모집(2025.09.30. 공고),전라남도,2025.09.30,2025.10.23,접수마감,4237,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018845&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=48
LH_lease_1459,2750,통합공공임대,청주내덕 통합공공임대주택 입주자모집공고,충청북도,2025.09.30,2025.10.28,접수마감,21984,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018854&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=48
LH_lease_1460,2751,국민임대,LH임대주택 기장군 중소기업 근로자 공공임대주택 기관공급 사업 대상기업 모집계획 공고,부산광역시,2025.09.30,2025.10.31,접수마감,10569,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018870&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1461,2752,국민임대,서대구역화성파크드림 국민임대주택 입주자(당해 사업지구 철거민) 모집,대구광역시,2025.09.30,2025.10.22,접수마감,15407,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018855&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1462,2753,매입임대,[정정공고][청년신혼부부매입임대리츠]경남지역 입주자 상시모집,경상남도,2025.09.30,2025.10.31,접수마감,26842,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018874&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1463,2754,공공임대,익산부송3단지 50년 공공임대 예비입주자 모집,전북특별자치도,2025.10.01,2025.10.16,접수마감,4257,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018867&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=08
LH_lease_1464,2755,영구임대,대전광역시 영구임대주택 예비입주자 모집(2025.10.01),대전광역시,2025.10.01,2025.10.24,접수마감,32758,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018863&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1465,2756,영구임대,아산읍내 영구임대주택 예비입주자 모집공고(2025.10.01.),충청남도,2025.10.01,2025.10.31,접수마감,11977,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018873&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1466,2758,공공임대,[정정공고]구리갈매 이스트힐 10년 공공임대주택 예비입주자 모집 공고,경기도,2025.10.01,2025.10.15,접수마감,54987,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000060993&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_1467,2760,영구임대,울산다운2 A-7블록 영구임대주택 입주자 최초모집('25.10.01. 공고),울산광역시,2025.10.01,2025.10.24,접수마감,8768,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018875&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1468,2761,행복주택,울산다운2 A-7블록 행복주택 입주자 최초모집('25.10.01. 공고),울산광역시,2025.10.01,2025.10.22,접수마감,19560,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018864&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1469,2766,매입임대,[울산권] 2025년 기존주택 등 매입임대주택 입주자 모집 공고,울산광역시,2025.10.02,2025.10.24,접수마감,18258,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018878&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1470,2768,국민임대,완주덕천하이트 국민임대주택 예비입주자 입주자격완화모집 공고,전북특별자치도,2025.10.02,2025.10.17,접수마감,6561,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018881&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1471,2769,공공임대,[정정공고]평택시.안성시 지역 10년 공공임대주택 예비입주자 모집공고(2025.09.29),경기도,2025.10.02,2025.10.16,접수마감,36888,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000060995&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_1472,2770,매입임대,(인천지역본부) 기존주택등 매입임대주택 예비입주자 모집,인천광역시 외,2025.10.02,2025.10.21,접수마감,42197,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018872&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1473,2772,영구임대,공주옥룡1 영구임대주택 예비입주자 모집 공고(공고일:2025.10.10),충청남도,2025.10.10,2025.10.30,접수마감,4835,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018856&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1474,2773,국민임대,익산한스빌 국민임대주택 예비입주자 자격완화 모집공고,전북특별자치도,2025.10.10,2025.10.28,접수마감,4818,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018869&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
